index,0,1,2,3,4,5,6,7,8,Filter_1_Value_1
225,0,1,1,1,0,0,0,0,1,False
226,0,1,1,1,0,0,0,1,0,False
227,0,1,1,1,0,0,0,1,1,False
228,0,1,1,1,0,0,1,0,0,False
229,0,1,1,1,0,0,1,0,1,False
230,0,1,1,1,0,0,1,1,0,False
231,0,1,1,1,0,0,1,1,1,False
232,0,1,1,1,0,1,0,0,0,False
233,0,1,1,1,0,1,0,0,1,False
234,0,1,1,1,0,1,0,1,0,False
235,0,1,1,1,0,1,0,1,1,False
236,0,1,1,1,0,1,1,0,0,False
237,0,1,1,1,0,1,1,0,1,False
238,0,1,1,1,0,1,1,1,0,False
239,0,1,1,1,0,1,1,1,1,False
240,0,1,1,1,1,0,0,0,0,False
241,0,1,1,1,1,0,0,0,1,False
242,0,1,1,1,1,0,0,1,0,False
243,0,1,1,1,1,0,0,1,1,False
244,0,1,1,1,1,0,1,0,0,False
245,0,1,1,1,1,0,1,0,1,False
246,0,1,1,1,1,0,1,1,0,False
247,0,1,1,1,1,0,1,1,1,False
248,0,1,1,1,1,1,0,0,0,False
249,0,1,1,1,1,1,0,0,1,False
250,0,1,1,1,1,1,0,1,0,False
251,0,1,1,1,1,1,0,1,1,False
252,0,1,1,1,1,1,1,0,0,False
253,0,1,1,1,1,1,1,0,1,True
254,0,1,1,1,1,1,1,1,0,False
255,0,1,1,1,1,1,1,1,1,False
256,1,0,0,0,0,0,0,0,0,True
257,1,0,0,0,0,0,0,0,1,True
258,1,0,0,0,0,0,0,1,0,True
259,1,0,0,0,0,0,0,1,1,True
260,1,0,0,0,0,0,1,0,0,True
261,1,0,0,0,0,0,1,0,1,True
262,1,0,0,0,0,0,1,1,0,True
263,1,0,0,0,0,0,1,1,1,True
264,1,0,0,0,0,1,0,0,0,True
265,1,0,0,0,0,1,0,0,1,True
266,1,0,0,0,0,1,0,1,0,True
267,1,0,0,0,0,1,0,1,1,True
268,1,0,0,0,0,1,1,0,0,True
269,1,0,0,0,0,1,1,0,1,True
270,1,0,0,0,0,1,1,1,0,True
271,1,0,0,0,0,1,1,1,1,True
272,1,0,0,0,1,0,0,0,0,True
273,1,0,0,0,1,0,0,0,1,True
274,1,0,0,0,1,0,0,1,0,True
275,1,0,0,0,1,0,0,1,1,True
276,1,0,0,0,1,0,1,0,0,True
277,1,0,0,0,1,0,1,0,1,True
278,1,0,0,0,1,0,1,1,0,True
279,1,0,0,0,1,0,1,1,1,True
280,1,0,0,0,1,1,0,0,0,True
281,1,0,0,0,1,1,0,0,1,True
282,1,0,0,0,1,1,0,1,0,True
283,1,0,0,0,1,1,0,1,1,True
284,1,0,0,0,1,1,1,0,0,True
285,1,0,0,0,1,1,1,0,1,True
286,1,0,0,0,1,1,1,1,0,True
287,1,0,0,0,1,1,1,1,1,True
288,1,0,0,1,0,0,0,0,0,True
289,1,0,0,1,0,0,0,0,1,True
290,1,0,0,1,0,0,0,1,0,True
291,1,0,0,1,0,0,0,1,1,True
292,1,0,0,1,0,0,1,0,0,True
293,1,0,0,1,0,0,1,0,1,True
294,1,0,0,1,0,0,1,1,0,True
295,1,0,0,1,0,0,1,1,1,True
296,1,0,0,1,0,1,0,0,0,True
297,1,0,0,1,0,1,0,0,1,True
298,1,0,0,1,0,1,0,1,0,True
299,1,0,0,1,0,1,0,1,1,True
300,1,0,0,1,0,1,1,0,0,True
301,1,0,0,1,0,1,1,0,1,True
302,1,0,0,1,0,1,1,1,0,True
303,1,0,0,1,0,1,1,1,1,True
304,1,0,0,1,1,0,0,0,0,True
305,1,0,0,1,1,0,0,0,1,True
306,1,0,0,1,1,0,0,1,0,True
307,1,0,0,1,1,0,0,1,1,True
308,1,0,0,1,1,0,1,0,0,True
309,1,0,0,1,1,0,1,0,1,True
310,1,0,0,1,1,0,1,1,0,True
311,1,0,0,1,1,0,1,1,1,True
312,1,0,0,1,1,1,0,0,0,True
313,1,0,0,1,1,1,0,0,1,True
314,1,0,0,1,1,1,0,1,0,True
315,1,0,0,1,1,1,0,1,1,True
316,1,0,0,1,1,1,1,0,0,True
317,1,0,0,1,1,1,1,0,1,True
318,1,0,0,1,1,1,1,1,0,True
319,1,0,0,1,1,1,1,1,1,True
320,1,0,1,0,0,0,0,0,0,False
321,1,0,1,0,0,0,0,0,1,False
322,1,0,1,0,0,0,0,1,0,False
323,1,0,1,0,0,0,0,1,1,False
324,1,0,1,0,0,0,1,0,0,False
325,1,0,1,0,0,0,1,0,1,False
326,1,0,1,0,0,0,1,1,0,False
327,1,0,1,0,0,0,1,1,1,False
328,1,0,1,0,0,1,0,0,0,False
329,1,0,1,0,0,1,0,0,1,False
330,1,0,1,0,0,1,0,1,0,False
331,1,0,1,0,0,1,0,1,1,False
332,1,0,1,0,0,1,1,0,0,False
333,1,0,1,0,0,1,1,0,1,False
334,1,0,1,0,0,1,1,1,0,False
335,1,0,1,0,0,1,1,1,1,False
336,1,0,1,0,1,0,0,0,0,False
337,1,0,1,0,1,0,0,0,1,False
338,1,0,1,0,1,0,0,1,0,False
339,1,0,1,0,1,0,0,1,1,False
340,1,0,1,0,1,0,1,0,0,False
341,1,0,1,0,1,0,1,0,1,False
342,1,0,1,0,1,0,1,1,0,False
343,1,0,1,0,1,0,1,1,1,False
344,1,0,1,0,1,1,0,0,0,False
345,1,0,1,0,1,1,0,0,1,False
346,1,0,1,0,1,1,0,1,0,False
347,1,0,1,0,1,1,0,1,1,False
348,1,0,1,0,1,1,1,0,0,False
349,1,0,1,0,1,1,1,0,1,False
350,1,0,1,0,1,1,1,1,0,False
351,1,0,1,0,1,1,1,1,1,False
352,1,0,1,1,0,0,0,0,0,False
353,1,0,1,1,0,0,0,0,1,False
354,1,0,1,1,0,0,0,1,0,False
355,1,0,1,1,0,0,0,1,1,False
356,1,0,1,1,0,0,1,0,0,False
357,1,0,1,1,0,0,1,0,1,False
358,1,0,1,1,0,0,1,1,0,False
359,1,0,1,1,0,0,1,1,1,False
360,1,0,1,1,0,1,0,0,0,True
361,1,0,1,1,0,1,0,0,1,False
362,1,0,1,1,0,1,0,1,0,False
363,1,0,1,1,0,1,0,1,1,False
364,1,0,1,1,0,1,1,0,0,False
365,1,0,1,1,0,1,1,0,1,False
366,1,0,1,1,0,1,1,1,0,False
367,1,0,1,1,0,1,1,1,1,False
368,1,0,1,1,1,0,0,0,0,False
369,1,0,1,1,1,0,0,0,1,False
370,1,0,1,1,1,0,0,1,0,False
371,1,0,1,1,1,0,0,1,1,False
372,1,0,1,1,1,0,1,0,0,False
373,1,0,1,1,1,0,1,0,1,False
374,1,0,1,1,1,0,1,1,0,False
375,1,0,1,1,1,0,1,1,1,False
376,1,0,1,1,1,1,0,0,0,False
377,1,0,1,1,1,1,0,0,1,False
378,1,0,1,1,1,1,0,1,0,False
379,1,0,1,1,1,1,0,1,1,False
380,1,0,1,1,1,1,1,0,0,False
381,1,0,1,1,1,1,1,0,1,False
382,1,0,1,1,1,1,1,1,0,False
383,1,0,1,1,1,1,1,1,1,False
384,1,1,0,0,0,0,0,0,0,True
385,1,1,0,0,0,0,0,0,1,True
386,1,1,0,0,0,0,0,1,0,True
387,1,1,0,0,0,0,0,1,1,True
388,1,1,0,0,0,0,1,0,0,True
389,1,1,0,0,0,0,1,0,1,True
390,1,1,0,0,0,0,1,1,0,True
391,1,1,0,0,0,0,1,1,1,True
392,1,1,0,0,0,1,0,0,0,True
393,1,1,0,0,0,1,0,0,1,True
394,1,1,0,0,0,1,0,1,0,True
395,1,1,0,0,0,1,0,1,1,True
396,1,1,0,0,0,1,1,0,0,True
397,1,1,0,0,0,1,1,0,1,True
398,1,1,0,0,0,1,1,1,0,True
399,1,1,0,0,0,1,1,1,1,True
400,1,1,0,0,1,0,0,0,0,True
401,1,1,0,0,1,0,0,0,1,True
402,1,1,0,0,1,0,0,1,0,True
403,1,1,0,0,1,0,0,1,1,True
404,1,1,0,0,1,0,1,0,0,True
405,1,1,0,0,1,0,1,0,1,True
406,1,1,0,0,1,0,1,1,0,False
407,1,1,0,0,1,0,1,1,1,True
408,1,1,0,0,1,1,0,0,0,True
409,1,1,0,0,1,1,0,0,1,True
410,1,1,0,0,1,1,0,1,0,True
411,1,1,0,0,1,1,0,1,1,True
412,1,1,0,0,1,1,1,0,0,True
413,1,1,0,0,1,1,1,0,1,True
414,1,1,0,0,1,1,1,1,0,True
415,1,1,0,0,1,1,1,1,1,True
416,1,1,0,1,0,0,0,0,0,True
417,1,1,0,1,0,0,0,0,1,True
418,1,1,0,1,0,0,0,1,0,True
419,1,1,0,1,0,0,0,1,1,True
420,1,1,0,1,0,0,1,0,0,True
421,1,1,0,1,0,0,1,0,1,True
422,1,1,0,1,0,0,1,1,0,True
423,1,1,0,1,0,0,1,1,1,True
424,1,1,0,1,0,1,0,0,0,True
425,1,1,0,1,0,1,0,0,1,True
426,1,1,0,1,0,1,0,1,0,True
427,1,1,0,1,0,1,0,1,1,True
428,1,1,0,1,0,1,1,0,0,True
429,1,1,0,1,0,1,1,0,1,True
430,1,1,0,1,0,1,1,1,0,True
431,1,1,0,1,0,1,1,1,1,True
432,1,1,0,1,1,0,0,0,0,True
433,1,1,0,1,1,0,0,0,1,True
434,1,1,0,1,1,0,0,1,0,True
435,1,1,0,1,1,0,0,1,1,True
436,1,1,0,1,1,0,1,0,0,True
437,1,1,0,1,1,0,1,0,1,True
438,1,1,0,1,1,0,1,1,0,False
439,1,1,0,1,1,0,1,1,1,True
440,1,1,0,1,1,1,0,0,0,True
441,1,1,0,1,1,1,0,0,1,True
442,1,1,0,1,1,1,0,1,0,True
443,1,1,0,1,1,1,0,1,1,True
444,1,1,0,1,1,1,1,0,0,True
445,1,1,0,1,1,1,1,0,1,True
446,1,1,0,1,1,1,1,1,0,True
447,1,1,0,1,1,1,1,1,1,True
448,1,1,1,0,0,0,0,0,0,False
449,1,1,1,0,0,0,0,0,1,False
450,1,1,1,0,0,0,0,1,0,False
451,1,1,1,0,0,0,0,1,1,False
452,1,1,1,0,0,0,1,0,0,False
453,1,1,1,0,0,0,1,0,1,False
454,1,1,1,0,0,0,1,1,0,False
455,1,1,1,0,0,0,1,1,1,False
456,1,1,1,0,0,1,0,0,0,False
457,1,1,1,0,0,1,0,0,1,False
458,1,1,1,0,0,1,0,1,0,False
459,1,1,1,0,0,1,0,1,1,False
460,1,1,1,0,0,1,1,0,0,False
461,1,1,1,0,0,1,1,0,1,False
462,1,1,1,0,0,1,1,1,0,False
463,1,1,1,0,0,1,1,1,1,False
464,1,1,1,0,1,0,0,0,0,False
465,1,1,1,0,1,0,0,0,1,False
466,1,1,1,0,1,0,0,1,0,False
467,1,1,1,0,1,0,0,1,1,False
468,1,1,1,0,1,0,1,0,0,False
469,1,1,1,0,1,0,1,0,1,False
470,1,1,1,0,1,0,1,1,0,False
471,1,1,1,0,1,0,1,1,1,False
472,1,1,1,0,1,1,0,0,0,False
473,1,1,1,0,1,1,0,0,1,False
474,1,1,1,0,1,1,0,1,0,False
475,1,1,1,0,1,1,0,1,1,False
476,1,1,1,0,1,1,1,0,0,False
477,1,1,1,0,1,1,1,0,1,False
478,1,1,1,0,1,1,1,1,0,False
479,1,1,1,0,1,1,1,1,1,False
480,1,1,1,1,0,0,0,0,0,False
481,1,1,1,1,0,0,0,0,1,False
482,1,1,1,1,0,0,0,1,0,False
483,1,1,1,1,0,0,0,1,1,False
484,1,1,1,1,0,0,1,0,0,False
485,1,1,1,1,0,0,1,0,1,False
486,1,1,1,1,0,0,1,1,0,False
487,1,1,1,1,0,0,1,1,1,False
488,1,1,1,1,0,1,0,0,0,False
489,1,1,1,1,0,1,0,0,1,False
490,1,1,1,1,0,1,0,1,0,False
491,1,1,1,1,0,1,0,1,1,False
492,1,1,1,1,0,1,1,0,0,False
493,1,1,1,1,0,1,1,0,1,False
494,1,1,1,1,0,1,1,1,0,False
495,1,1,1,1,0,1,1,1,1,False
496,1,1,1,1,1,0,0,0,0,False
497,1,1,1,1,1,0,0,0,1,False
498,1,1,1,1,1,0,0,1,0,False
499,1,1,1,1,1,0,0,1,1,False
500,1,1,1,1,1,0,1,0,0,False
501,1,1,1,1,1,0,1,0,1,False
502,1,1,1,1,1,0,1,1,0,False
503,1,1,1,1,1,0,1,1,1,False
504,1,1,1,1,1,1,0,0,0,False
505,1,1,1,1,1,1,0,0,1,False
506,1,1,1,1,1,1,0,1,0,False
507,1,1,1,1,1,1,0,1,1,False
508,1,1,1,1,1,1,1,0,0,False
509,1,1,1,1,1,1,1,0,1,False
510,1,1,1,1,1,1,1,1,0,False
511,1,1,1,1,1,1,1,1,1,False
